latitude,longitude
40.751148,-73.979027
40.744331,-73.985214
40.759052,-73.965515
40.770012,-73.863152
40.743126,-74.003761
40.745235,-73.972443
40.774136,-73.982246
40.768993,-73.862793
40.758957,-73.968735
40.716019,-73.99189
40.75938,-73.976784
40.77861,-73.981812
40.785385,-73.96933
40.773624,-73.966072
40.781387,-73.956291
40.784885,-73.976906
40.745758,-73.980385
40.73085,-73.983078
40.776909,-73.953369
40.758202,-73.982018
40.749481,-73.972725
40.777287,-73.946243
40.728779,-73.984673
40.778767,-73.945717
40.791801,-73.952751
40.723267,-73.979462
40.796051,-73.972916
40.781471,-73.979279
0.0,0.0
40.762329,-73.993561
40.728065,-73.992981
40.720009,-73.998909
40.729805,-74.002319
40.719494,-73.999863
0.0,0.0
40.779694,-73.95575
40.782875,-73.959404
40.70985,-74.009956
40.750343,-73.986526
40.778431,-73.95845
40.704159,-74.167603
40.745483,-73.978485
40.760376,-73.969681
40.758457,-73.986404
40.780815,-73.972809
40.756668,-73.997818
40.741745,-73.904694
40.762661,-73.965385
40.761261,-73.987045
40.722042,-73.997246
40.74868,-73.978218
40.758987,-73.964699
40.728046,-73.993217
40.781937,-73.945641
40.765026,-73.980484
40.725704,-73.997292
40.708961,-74.012917
40.753311,-73.978729
40.774052,-73.874474
40.764599,-73.982491
40.756409,-73.978951
40.748852,-73.98082
40.749596,-73.995255
40.722378,-73.986893
40.766712,-73.956604
40.763409,-73.977852
40.784985,-73.955902
40.737728,-74.002289
40.744202,-73.995804
40.732689,-74.000252
40.804981,-73.966248
40.800304,-73.969658
40.735779,-74.005913
40.740139,-73.994728
40.796097,-73.961586
40.766731,-73.986572
40.728611,-73.987366
40.79071,-73.976608
40.744843,-73.975929
40.743401,-73.999931
40.734638,-73.994728
40.756985,-74.001274
40.764111,-73.967125
40.761631,-73.986069
40.715652,-74.009415
40.724586,-73.99353
40.745613,-73.993858
40.76807,-73.984734
40.772057,-73.982819
40.788273,-73.976822
40.75016,-73.975075
40.752056,-73.994156
0.0,0.0
40.644909,-73.781326
40.779388,-73.955643
40.781246,-73.958687
40.765236,-73.982162
40.765339,-73.968079
40.775604,-73.950279
40.731762,-73.991356
40.762241,-73.96611
40.756683,-74.00148
40.755283,-73.979836
40.766212,-73.952431
40.75853,-73.962769
40.715672,-73.978859
40.767563,-73.98513
40.775703,-73.982277
40.726833,-73.999832
40.76524,-73.922691
40.761875,-73.982941
40.749714,-73.979378
40.743359,-74.00737
40.769386,-73.951927
40.755695,-73.992126
40.791946,-73.963409
40.755142,-73.979706
40.739414,-73.999283
40.705238,-74.01725
40.748112,-73.976486
40.780106,-73.944923
40.80294,-73.967636
40.78894,-73.976181
40.762592,-73.967957
40.780918,-73.980057
40.731018,-73.993362
40.76339,-73.959236
40.769001,-73.954994
40.764118,-73.974022
40.724995,-73.980957
40.787464,-73.977478
40.769711,-73.960411
40.737026,-73.978416
40.770115,-73.957504
40.774471,-73.989487
40.754993,-73.98851
40.745617,-73.988129
40.756355,-73.974686
40.711666,-74.008621
40.754845,-73.995293
40.730225,-73.98925
40.729385,-73.990204
40.723011,-73.979675
40.715958,-74.00695
40.766968,-73.971138
40.762836,-73.982353
40.768353,-73.982346
40.761662,-73.999367
40.74464,-73.976013
40.726048,-73.998352
40.774822,-73.958885
40.724709,-73.992065
40.747078,-73.99099
40.74131,-73.90094
40.730736,-74.006783
40.730083,-73.991562
40.778297,-73.984825
40.725361,-73.987007
40.722771,-74.004913
40.693523,-73.989021
40.760357,-73.995049
40.761505,-73.990608
40.745266,-74.00219
40.7644,-73.973686
40.739208,-73.98526
40.776211,-73.983322
40.68177,-73.998444
40.773483,-73.959999
40.765156,-73.972351
40.758446,-73.969788
40.781837,-73.971786
40.768166,-73.984825
40.72068,-73.984299
40.782578,-73.981117
40.784676,-73.956055
40.756519,-73.997787
40.726269,-73.995461
40.733082,-73.975761
40.716148,-74.004372
40.779583,-73.970451
40.753544,-73.988441
40.775303,-73.990608
40.741627,-73.993736
40.763813,-73.97863
40.710136,-74.007759
40.736118,-74.006683
40.795418,-73.973129
40.753326,-73.978012
40.776611,-73.948822
40.750553,-73.998459
40.737247,-73.981194
40.764111,-73.999001
40.727016,-73.980232
40.749382,-73.992172
40.758102,-73.981186
40.743385,-73.996201
40.645145,-73.78109
40.745346,-73.982582
40.764229,-73.979233
40.749611,-73.991272
40.736328,-73.978859
40.748711,-74.006729
40.756714,-73.997452
40.726265,-74.000427
40.743881,-73.973671
40.690033,-73.981415
40.733658,-74.00441
40.791592,-73.974174
40.767277,-73.962448
40.789547,-73.9757
40.730869,-73.982964
40.756031,-73.974159
40.742435,-73.985046
40.763588,-73.984695
40.762234,-73.972519
40.761341,-73.997849
40.726982,-73.989006
40.724445,-73.99826
40.80899,-73.947945
40.789276,-73.975578
40.765945,-73.983437
40.799911,-73.968445
40.777088,-73.946205
40.770336,-73.954247
40.726608,-73.994217
40.7281,-73.998848
40.728161,-73.984772
40.74094,-74.007523
40.753113,-73.99646
40.644878,-73.78183
40.784748,-73.950333
40.750111,-73.972115
40.770981,-73.981308
40.77198,-73.951782
40.748161,-73.990013
40.73204,-73.987999
40.741669,-73.98101
40.783218,-73.978386
40.765301,-73.981422
40.751442,-73.974159
40.813293,-73.953819
40.767338,-73.964569
40.750271,-73.973999
40.733219,-73.987488
40.784103,-73.974121
40.769226,-73.952148
40.738998,-73.983276
40.774654,-73.954231
40.722729,-73.998207
40.730515,-74.004456
40.763645,-73.973526
40.70919,-74.0056
40.75032,-74.002258
40.765808,-73.96344
40.750198,-73.991371
40.781021,-73.959137
40.758686,-73.96595
40.738129,-74.008163
40.76247,-73.966133
40.767315,-73.966881
40.775608,-73.956505
40.764957,-73.97744
40.733601,-73.987892
40.715073,-74.016136
40.745193,-73.998215
40.753117,-73.996452
40.742321,-73.977669
40.777115,-73.986862
40.763233,-73.962654
40.768581,-73.981895
40.705639,-74.009735
40.71936,-74.006775
40.740925,-73.978813
40.747833,-74.00396
40.764053,-73.973114
40.771473,-73.956528
40.7411,-73.978539
40.758057,-74.000771
40.773193,-73.949226
40.755486,-73.971146
40.766224,-73.967415
40.743961,-73.923798
40.739483,-73.99395
0.0,0.0
40.770786,-73.947708
40.760777,-73.980759
40.730415,-74.001877
40.726555,-73.98317
40.756317,-73.978859
40.740498,-73.975845
40.787746,-73.9786
40.772728,-73.982361
40.72718,-73.991516
40.741047,-73.997864
40.763103,-73.97448
40.721645,-74.0
40.778416,-73.952972
40.740505,-73.979294
40.75552,-73.968117
40.747681,-73.992538
40.76181,-73.966431
40.741947,-73.997177
40.723358,-74.002922
40.755852,-73.977135
40.755394,-73.987579
40.711231,-74.015823
40.782085,-73.951897
40.743065,-73.980026
40.73027,-73.98642
40.736965,-73.99015
40.757973,-73.987648
40.751293,-73.975471
40.713692,-73.998917
40.738682,-73.995819
40.734509,-73.989883
40.715012,-74.009773
0.0,0.0
40.773949,-73.988693
40.769413,-73.988319
40.769833,-73.954765
40.77816,-73.962914
40.774925,-73.982353
40.765038,-73.979729
40.756172,-73.969978
40.772179,-73.958702
40.731758,-73.982162
40.765434,-73.965805
40.769173,-73.862968
40.772541,-73.982346
40.776772,-73.955429
40.766529,-73.965012
40.747841,-73.985565
40.723976,-73.97892
40.769314,-73.863846
40.761749,-73.975723
40.75642,-73.997826
40.722359,-73.999687
40.764816,-73.984253
40.765461,-73.954605
40.767941,-73.995728
40.738049,-73.992653
40.776936,-73.943451
40.75526,-73.992851
40.725491,-74.0056
40.767635,-73.983025
40.769302,-73.952019
40.783543,-73.974411
40.734097,-73.977798
40.690025,-74.177979
40.741192,-74.005348
40.782696,-73.981468
40.766018,-73.961472
40.743977,-73.979546
40.736984,-74.008102
40.718498,-73.987778
40.771717,-73.963371
40.752354,-73.993301
40.741772,-73.989502
40.732502,-73.985046
40.748783,-73.992401
40.750683,-73.977112
40.777737,-73.98912
40.728699,-73.987595
40.737843,-73.987854
40.760841,-73.960983
40.745201,-73.97847
40.722225,-73.988754
40.732216,-73.982002
40.749168,-73.992172
40.760803,-73.960869
40.730221,-73.989388
40.741302,-73.983459
40.75259,-73.973114
40.760513,-74.002823
40.777161,-73.982498
40.708458,-74.017128
40.691532,-73.987389
40.741856,-74.003952
40.73885,-74.008102
40.717999,-73.997047
40.764011,-73.979248
40.783356,-73.974541
40.746368,-73.982056
40.762867,-73.982269
40.682846,-73.99791
40.718311,-74.005447
40.792294,-73.967941
40.765347,-73.957863
40.73468,-73.990929
40.765831,-73.976433
40.792732,-73.975075
40.751362,-73.97139
40.78244,-73.951134
40.757565,-73.97184
40.761925,-73.972816
40.749496,-73.97802
40.734886,-73.99868
40.760437,-73.975647
40.717056,-74.007607
40.756653,-73.988274
40.751129,-73.997215
40.768951,-73.862701
40.746563,-73.990089
40.731457,-73.974182
40.763,-73.973785
40.708141,-74.007408
40.776733,-73.948868
40.748322,-73.984779
40.731056,-74.00296
40.736496,-73.981987
40.740887,-74.00753
40.715107,-74.007751
40.744629,-74.006508
40.737259,-73.990639
40.709057,-74.013451
40.682274,-73.979683
40.752922,-73.985489
40.785004,-73.980675
40.755337,-73.965057
40.734962,-74.006065
40.770641,-73.961945
40.73624,-73.979088
40.769852,-73.917633
40.718758,-73.994621
40.773701,-73.977898
40.72382,-73.987679
40.756977,-73.963684
40.755863,-73.990654
40.769176,-73.955101
40.792667,-73.973335
40.75523,-73.971283
0.0,0.0
40.755798,-73.973259
40.744446,-73.984863
40.755337,-73.994812
40.774597,-73.978325
40.76646,-73.986916
40.757984,-74.000702
40.746883,-73.97718
40.779419,-73.957748
40.73904,-74.0009
0.0,0.0
40.783241,-73.955025
40.795666,-73.965561
40.735489,-73.989792
40.755516,-73.968033
40.746387,-73.975868
40.732502,-74.005386
40.767315,-73.966881
40.763199,-73.98098
40.709652,-74.015495
40.795395,-73.965767
40.768406,-73.985474
40.750229,-73.98967
40.721626,-73.983673
40.727009,-73.996864
40.646828,-73.790001
40.75452,-73.97982
40.793831,-73.966949
40.801167,-73.965187
40.765808,-73.976471
40.735916,-73.985184
40.744331,-73.98658
40.762207,-73.970764
40.722618,-74.001656
40.756512,-73.990189
40.646763,-73.777962
40.782501,-73.974739
40.783485,-73.958961
40.711288,-74.008736
40.774921,-73.984016
40.704941,-74.017479
40.736465,-73.989113
40.757702,-73.96637
40.756336,-73.989517
40.770103,-73.987556
40.750515,-73.987297
40.737206,-73.981171
40.755852,-73.984009
40.760578,-73.987961
40.773544,-73.870651
40.748192,-73.988907
40.757408,-73.986343
40.716282,-73.995598
40.750359,-73.994675
40.764915,-73.970619
40.734337,-73.992432
40.748547,-73.988823
40.768646,-73.960938
40.746899,-73.981651
40.774033,-73.874496
40.754807,-73.987602
40.749538,-73.99234
40.761681,-73.98278
40.792789,-73.973122
40.750309,-73.991226
40.758389,-73.988777
40.718895,-73.999313
40.762508,-73.978424
40.78289,-73.955292
40.765919,-73.981941
40.761959,-73.986023
40.743011,-73.973969
40.779243,-73.950806
40.766159,-73.967728
40.755844,-73.98452
40.733143,-74.000061
40.773907,-73.874405
40.756207,-73.990433
40.765621,-73.98027
40.763054,-73.982079
40.768475,-73.982124
40.769283,-73.958046
40.766998,-73.956535
40.763771,-73.966171
40.742737,-73.992355
40.73521,-73.994072
40.801128,-73.943954
40.758713,-73.98513
40.764175,-73.954582
40.787777,-73.974922
40.753136,-73.992889
40.781261,-73.94635
40.758297,-73.987617
40.739136,-74.001007
40.7714,-73.875618
40.775188,-73.953659
40.766258,-73.971588
40.73806,-74.004219
40.770382,-73.957062
40.723652,-73.991463
40.719173,-73.999893
40.737877,-73.980843
40.773708,-73.870789
40.722576,-74.000389
40.758556,-73.989143
40.770164,-73.864906
40.756344,-73.961533
40.727779,-73.99115
40.779621,-73.955841
40.769096,-73.862793
40.764267,-73.955605
40.761543,-73.971489
40.780724,-73.97271
40.756531,-73.972458
40.748314,-73.985291
40.769932,-73.964798
40.644691,-73.781914
40.682598,-73.998055
40.748535,-73.974724
40.742859,-74.000221
40.780521,-73.976624
40.771118,-73.866554
40.773113,-73.964783
40.731308,-73.990723
40.745762,-73.984428
40.712326,-74.006897
40.785316,-73.949333
40.754536,-73.965683
40.810467,-73.951859
40.787033,-73.979218
40.741905,-74.004715
0.0,0.0
40.709721,-74.015045
40.809387,-73.955574
40.749622,-73.991882
40.762245,-73.983696
40.736877,-73.989044
40.740665,-74.005501
40.727711,-73.991196
40.705368,-74.017097
40.757126,-73.985268
40.761436,-73.966484
40.731243,-73.98246
40.768448,-73.982101
40.730331,-73.991714
40.760464,-73.958305
40.707512,-74.016022
40.773792,-73.95977
40.780888,-73.98172
40.74493,-73.99498
40.749287,-73.998596
0.0,0.0
40.719223,-73.989975
0.0,0.0
40.747528,-73.99353
40.750179,-73.991852
40.769375,-73.982033
40.781487,-73.951988
0.0,0.0
40.764927,-73.997902
40.769047,-73.86274
40.761585,-73.982704
40.764038,-73.977737
40.773857,-73.958351
40.766346,-73.968452
40.762531,-73.965912
40.771751,-73.961456
40.763523,-73.996445
40.725605,-73.996971
40.726967,-73.988914
40.729656,-73.977905
0.0,0.0
40.783234,-73.959129
40.705109,-74.017815
40.748489,-74.006073
40.745461,-73.994591
40.749233,-73.984573
40.72958,-73.978088
40.742168,-73.977654
40.733864,-74.002686
40.758152,-74.000366
40.763168,-73.974335
40.743858,-73.988396
40.763252,-73.982155
40.787712,-73.967598
40.759884,-73.97596
40.713367,-74.00396
40.747417,-73.993271
40.763111,-73.971779
40.709167,-74.00872
40.647961,-73.78595
40.762367,-73.978432
40.749382,-73.992355
40.75642,-73.964226
40.723541,-73.993019
40.781448,-73.954102
40.765244,-73.987709
40.791344,-73.973846
40.763649,-73.973137
40.752232,-73.993492
40.756092,-73.970512
40.762943,-73.98217
40.723301,-73.99015
40.731457,-73.990334
40.773552,-73.870583
40.82518,-73.947754
40.706528,-74.017639
40.720097,-74.005135
40.745193,-73.987953
40.703907,-74.012871
40.780724,-73.981682
40.771641,-73.986824
40.788734,-73.966927
40.755814,-73.970932
40.780354,-73.983887
40.745392,-73.994926
40.748493,-73.994431
40.767345,-73.994217
40.778187,-73.989098
40.730824,-74.006737
40.729958,-73.991714
40.738686,-73.983215
40.726624,-73.995773
40.762596,-73.982018
40.76313,-73.978172
40.642723,-73.789948
40.761223,-73.987083
40.744076,-73.985832
40.780834,-73.958809
40.735088,-74.006645
40.781673,-73.954056
40.757366,-73.993568
40.756836,-73.964081
40.773891,-73.872505
40.76408,-73.973053
40.748009,-74.003983
40.723862,-74.004662
40.742443,-73.977562
40.731926,-73.98201
40.728458,-73.98735
40.725368,-73.992081
40.761936,-73.981194
40.760601,-73.996094
40.741577,-73.988876
40.76136,-73.982559
40.759949,-73.980103
40.776829,-73.961586
40.734676,-73.994453
40.734116,-73.998611
40.782963,-73.973854
40.746567,-74.001221
40.769886,-73.96286
0.0,0.0
40.749496,-73.981445
40.72097,-74.010124
40.758396,-73.981659
40.771439,-73.981995
40.771069,-73.986984
40.802227,-73.960899
40.749866,-73.99115
40.674103,-73.99968
40.752647,-73.977493
40.768902,-73.863403
40.755058,-73.970757
40.719833,-73.994225
40.736401,-73.982071
40.756153,-73.970406
40.750496,-73.971603
40.756893,-73.964211
40.733459,-74.006302
40.737316,-73.988533
40.725216,-74.005623
40.755466,-73.9935
40.734562,-73.994743
40.722038,-73.997139
40.72974,-73.989616
40.783024,-73.978615
40.737812,-74.00647
40.763592,-73.973549
40.723915,-73.992676
40.768688,-73.987511
0.0,0.0
40.758114,-73.986679
40.776245,-73.975708
40.764618,-73.982452
0.0,0.0
40.756104,-73.972282
40.734562,-73.990768
40.714573,-73.994675
40.734703,-73.994728
40.768829,-73.982101
40.733772,-74.002655
40.764145,-73.961792
40.766525,-73.986877
40.764263,-73.973541
40.766148,-73.982391
40.789276,-73.975983
40.770439,-73.948479
40.780796,-73.98143
40.717171,-73.99852
40.720901,-73.995193
40.742943,-74.00013
40.788433,-73.970741
40.762447,-73.982246
40.758438,-73.980904
40.758266,-73.985519
40.707523,-74.015785
40.759403,-73.995926
40.709408,-73.959038
40.718269,-74.005615
40.769768,-73.957817
0.0,0.0
40.770573,-73.865791
40.756462,-73.972778
40.744461,-73.979645
40.757473,-73.971336
40.759617,-73.984474
40.765549,-73.960693
40.778538,-73.988464
40.774628,-73.980888
40.762306,-73.965942
40.64489,-73.781982
40.725487,-73.997185
40.742504,-73.977493
40.76263,-73.969757
40.774433,-73.95929
40.769665,-73.980629
40.739391,-74.007828
40.757965,-73.993011
40.760323,-73.985077
40.746281,-73.97171
40.737682,-73.984177
40.742249,-73.99369
40.744579,-73.981094
40.761372,-73.986778
40.715012,-73.996841
40.702278,-74.012741
40.774212,-73.872917
40.728313,-73.981575
40.750252,-73.994865
40.782284,-73.978905
40.676025,-73.986412
40.780025,-73.955246
40.768864,-73.986977
40.749977,-73.972427
40.751148,-73.97567
40.773411,-73.982758
40.748348,-73.992439
40.75563,-73.990532
40.759262,-73.988129
40.759598,-73.981003
40.709354,-74.001732
40.756531,-73.986351
40.739544,-73.982491
40.782074,-73.971863
40.737011,-73.984398
40.761452,-73.977547
40.765472,-73.98262
40.729965,-73.991257
40.749058,-73.992378
40.762493,-73.970161
40.645264,-73.776695
40.736656,-73.99485
0.0,0.0
40.747784,-73.97332
40.747086,-74.007965
40.75259,-73.977905
40.68047,-73.994705
40.760544,-73.975784
40.737846,-73.980797
40.751045,-73.97187
40.755547,-73.983116
40.76757,-73.9561
40.722301,-73.998535
40.733032,-73.999855
40.722012,-74.008278
40.767857,-73.953163
40.756947,-73.967072
40.751827,-73.974052
40.737122,-73.997078
40.774334,-73.977341
40.722672,-73.983055
40.734909,-73.994385
40.782608,-73.981224
40.757526,-73.971703
40.710033,-74.015549
40.757809,-74.000839
40.792046,-73.941315
40.645367,-73.776352
40.746235,-73.979462
40.735645,-73.979324
40.774658,-73.988251
40.751034,-73.994293
40.740166,-73.994926
40.759525,-73.991188
40.768108,-73.959023
40.729523,-74.006866
40.792725,-73.973167
40.644711,-73.781952
40.767414,-73.982567
40.72578,-74.006599
40.73954,-73.98082
40.770569,-73.95105
40.721039,-74.004227
40.724224,-73.978706
40.738266,-73.989799
40.725163,-73.992149
40.77375,-73.87545
40.741657,-73.993774
40.772331,-73.952011
40.742104,-73.993484
40.729843,-74.000488
40.789642,-73.973755
0.0,0.0
40.751053,-73.974457
40.706207,-73.931831
40.710136,-74.012695
0.0,0.0
40.742146,-73.990967
40.725826,-73.997818
40.764172,-73.955849
40.774021,-73.872986
40.752155,-73.975754
40.779873,-73.961487
40.720352,-73.988777
40.740646,-73.994331
40.655125,-73.800041
40.778225,-73.952492
40.724728,-74.00206
0.0,0.0
40.73991,-73.995064
40.769104,-73.863464
40.767773,-73.980896
40.76543,-73.989555
40.761047,-73.982559
40.715076,-73.994804
40.760506,-73.995132
40.752304,-73.977982
40.768066,-73.956726
40.710575,-74.009171
40.771751,-73.961258
40.735023,-73.991257
40.795471,-73.931953
40.765991,-73.981651
40.778282,-73.956528
40.762379,-73.982262
40.727184,-73.991264
0.0,0.0
40.761517,-73.994156
40.72916,-73.986992
40.763355,-73.962898
40.781826,-73.971985
40.778454,-73.952797
40.748367,-73.97628
40.764263,-73.961823
40.76638,-73.968246
40.744034,-73.983429
40.768478,-73.982162
40.752663,-73.970284
40.786198,-73.955185
40.644863,-73.781654
40.765049,-73.957962
40.718853,-73.988747
40.764282,-73.967331
40.743938,-73.990509
40.722042,-73.996254
40.784481,-73.980843
40.715805,-74.001457
40.805401,-73.965919
40.748413,-73.987114
40.750343,-73.994598
40.68259,-73.993279
40.763474,-73.996811
40.713486,-73.961899
40.711647,-74.004776
40.771519,-73.95031
40.756268,-73.990837
40.771976,-73.978058
40.721565,-73.983742
40.753727,-73.967781
40.75552,-73.96814
40.751339,-73.994141
40.773048,-73.885292
40.757992,-73.978683
40.723022,-73.998154
40.750404,-73.994614
40.761074,-73.990936
40.761719,-73.978294
40.752129,-73.985977
40.749039,-73.986183
40.78384,-73.954704
40.780148,-73.981812
40.769855,-73.962753
40.737862,-73.980705
40.72298,-74.004967
40.785156,-73.975044
40.760765,-73.986992
40.793468,-73.96698
40.740696,-73.97892
40.746086,-73.977745
40.775154,-73.980583
40.751217,-73.934593
40.763054,-73.978745
40.745197,-74.002274
40.775913,-73.955978
40.71603,-74.012123
40.770061,-73.968887
40.725391,-74.004005
40.745735,-73.953072
40.742302,-73.990677
40.739811,-73.979462
40.756962,-73.984612
40.768665,-73.965485
40.693802,-73.983292
40.7584,-73.975945
40.754833,-73.975761
40.755184,-73.994995
40.791538,-73.973984
40.763432,-73.994621
40.765781,-73.965019
40.76392,-73.977524
40.722286,-73.987259
40.720512,-73.98719
40.760807,-73.990929
40.719067,-74.010361
40.741219,-73.997665
40.7948,-73.966103
40.769444,-73.983597
40.760227,-73.961411
40.788223,-73.974754
40.758514,-73.988167
40.772465,-73.982597
40.752899,-73.985641
40.762814,-73.993156
40.75983,-73.987007
40.705212,-74.006989
40.72971,-73.993134
40.718895,-73.985207
40.769554,-73.960747
0.0,0.0
40.762985,-73.979599
0.0,0.0
40.790512,-73.969688
40.732422,-73.996178
40.763737,-73.971458
40.75576,-73.99617
40.742924,-73.974129
40.706814,-74.016312
40.793106,-73.97274
40.80595,-73.961647
40.725815,-73.997398
40.75444,-73.973274
40.773144,-73.98941
40.767647,-73.993217
40.756878,-73.968948
40.745747,-73.985664
40.762871,-73.972122
40.731007,-73.981667
40.785133,-73.969467
40.771816,-73.982956
40.711781,-73.99427
40.770607,-73.962059
40.772934,-73.885223
40.749603,-73.991547
40.742966,-73.977188
40.645374,-73.776726
40.749916,-73.991592
40.734573,-73.986298
40.815102,-73.9589
40.752144,-73.976135
40.748096,-73.981491
40.761116,-73.968811
40.763199,-73.99662
40.74651,-74.001373
40.764816,-73.958122
40.755379,-73.968193
40.760796,-73.961037
40.753098,-73.981262
40.750748,-73.982941
40.749989,-73.978958
40.790871,-73.974403
40.770798,-73.95694
